ephys_roi_id,asset_id,path,size,sha256,content_url
1410934497,c1a6c007-616c-42ec-b11e-20642d85b84b,sourcedata/raw/sub-1405992760/sub-1405992760_ses-1410934497_icephys.nwb,39823644,c572d00a0aef1d4d34ad5788387d8a1862e099bf35f5cdeed8ebb7f1b243e2f6,https://dandiarchive.s3.amazonaws.com/blobs/674/eae/674eaed0-a90d-4673-aa59-f421bf2995a2
1410934898,5088bccc-3ee5-4a23-8757-118e52be3dc8,sourcedata/raw/sub-1405773180/sub-1405773180_ses-1410934898_icephys.nwb,50129565,66e46cc63e5da5c1cbeb7fed58a7384a41b4ffd72b602807fe6885fb55742d4c,https://dandiarchive.s3.amazonaws.com/blobs/02c/5f7/02c5f702-3f70-4e81-90e8-1910a15d5ef1
1410945226,12b55281-49c4-4784-971b-9af4a09bfb42,sourcedata/raw/sub-1405992760/sub-1405992760_ses-1410945226_icephys.nwb,56402085,23bf6a33fcf3773505f94e369b5c32682381b5e145f84eb728a0560bb593ded0,https://dandiarchive.s3.amazonaws.com/blobs/66f/d24/66fd2484-ad20-40e9-ae01-a5c42181992c
1410946049,439cf56c-121f-498e-81b1-71b0194b80c7,sourcedata/raw/sub-1405773180/sub-1405773180_ses-1410946049_icephys.nwb,56792630,2241f8aa9cb8b356e2f3eeb5e7d8ceecd220bf97d8513987903aef835120cb1b,https://dandiarchive.s3.amazonaws.com/blobs/cbc/5fd/cbc5fde3-0998-46f3-9b07-a3d120a4f5d8
1410948417,95869123-3ec8-48d0-8f9e-44a5e44f9c68,sourcedata/raw/sub-1405992760/sub-1405992760_ses-1410948417_icephys.nwb,68551230,e9c86f440f98de910332aa41cdeea0ac56a1070c56120561dd522fec083edc1d,https://dandiarchive.s3.amazonaws.com/blobs/f6a/e9e/f6ae9e02-6cbf-4b66-9b8d-24fc62dce0f6
1410948835,f7fd93a1-ac1d-4b6e-b7a4-bd1ac85e10f0,sourcedata/raw/sub-1405773180/sub-1405773180_ses-1410948835_icephys.nwb,49258532,19066a2aca4d48d6a729f023ca1f86be3a1868ff1174b36f99102baeb2dd2cc6,https://dandiarchive.s3.amazonaws.com/blobs/7eb/e51/7ebe5110-234a-4d5f-97c5-56f08c184935
1417373093,e0ee6cb7-ca87-48b4-8134-533950d88b97,sourcedata/raw/sub-1412934601/sub-1412934601_ses-1417373093_icephys.nwb,49139587,ce8315e55791a49c918a6ffa63c94a1c5ffac37dd2dc40fa5659240c46aaf70f,https://dandiarchive.s3.amazonaws.com/blobs/04d/9b8/04d9b821-b6dc-42c1-9194-fb4089a3f71d
1417375160,60290947-f16d-4712-ab1d-90595a9ad299,sourcedata/raw/sub-1412934601/sub-1412934601_ses-1417375160_icephys.nwb,64169273,efaca15c5b72b6ad6f87c0f028ec431d70d5efde614cc94e8fd6fc64ea4010ef,https://dandiarchive.s3.amazonaws.com/blobs/65b/2fe/65b2fe2a-c694-435f-afc9-b0c1be53eb1d
1417380803,e6e2aa0a-520b-49c2-8135-0d78ac496621,sourcedata/raw/sub-1412934601/sub-1412934601_ses-1417380803_icephys.nwb,59269856,39b81acc95eedf3173f6f7c72185fd9a754b8baa874f31458ed97ce1d6734c52,https://dandiarchive.s3.amazonaws.com/blobs/1b9/9f5/1b99f5f1-a074-4546-8b18-7e1134b8b256
1417382638,4c1619b4-bd03-47a7-b110-3f53eb15fe81,sourcedata/raw/sub-1412934601/sub-1412934601_ses-1417382638_icephys.nwb,37008693,6d39aede0dd8e8018e846c7815c832e6626e95aad0237c5e6e5d90419f9a374a,https://dandiarchive.s3.amazonaws.com/blobs/f73/492/f73492da-da7c-464d-a8ef-5ff4e29a6f81
1437729392,0c6a3b73-3f58-4808-922b-8d2154541c26,sourcedata/raw/sub-1435397039/sub-1435397039_ses-1437729392_icephys.nwb,60407233,5d63a431a24c7f051ba0f054e11c5cf6dfc24d09504469d05a9aaeb742584752,https://dandiarchive.s3.amazonaws.com/blobs/a04/dd1/a04dd180-5fa5-478d-aa9f-fe76714855f6
1437740384,806cc516-69dc-4dbe-be5b-cab5d66214af,sourcedata/raw/sub-1435397039/sub-1435397039_ses-1437740384_icephys.nwb,55502664,04e64ae1e40afe812e1d2317871c9b2429d2ed3fa010690c59bdab98f9d20f12,https://dandiarchive.s3.amazonaws.com/blobs/6fb/136/6fb13667-29e7-47ee-8e5d-3513da7051d2
1437759628,99c80e58-cfe6-4aca-b637-868f559cf398,sourcedata/raw/sub-1435397039/sub-1435397039_ses-1437759628_icephys.nwb,54995421,c0faf903402dad0f87d9deb2dbb4b349e5d9365a29d3c31c8dfe3c1066b2edd0,https://dandiarchive.s3.amazonaws.com/blobs/7d3/829/7d382981-c1af-43ec-8063-f844fb9690ef
1437774322,77263664-20ee-4547-9eb5-99020c83321a,sourcedata/raw/sub-1435397039/sub-1435397039_ses-1437774322_icephys.nwb,79320169,cd8a303dbff9f8692e38a6fa0e6469128ad531e2a1d150a673fe248f1f404ab5,https://dandiarchive.s3.amazonaws.com/blobs/572/6fc/5726fc7d-e6c0-48fd-84df-301fb358df80
1437846271,a39d8455-b7d0-43ff-bc3d-63ee1fc8586d,sourcedata/raw/sub-1435397039/sub-1435397039_ses-1437846271_icephys.nwb,51916316,c5d372805ee462c3563b93061435f6ed20253ae750926849c7bab8b14c49b19a,https://dandiarchive.s3.amazonaws.com/blobs/18d/d2c/18dd2c7c-8a28-47f9-8534-cc98db93078b
1438286810,df186952-0de5-43f4-b8b1-60a71066e1d5,sourcedata/raw/sub-1435396971/sub-1435396971_ses-1438286810_icephys.nwb,50504306,53979c34b3c3e5f75027f33d2ca2e51c431c8f41d445faeb52ac7aebc6a4c97e,https://dandiarchive.s3.amazonaws.com/blobs/3cd/a79/3cda7912-45b0-4633-8124-fa8bfde907b1
1438314598,5c6337ab-6ac6-4263-b2f1-85fe414128d6,sourcedata/raw/sub-1435396971/sub-1435396971_ses-1438314598_icephys.nwb,80806434,b2e4e03a5abe327ab0fd06b2ef4e764171d6f7aa3c2e5693e214b275e01e02ad,https://dandiarchive.s3.amazonaws.com/blobs/714/13d/71413d4c-e117-4e09-8b2b-945548946e4d
1438337359,6cff2b23-7606-47fc-aaf4-9ef5f59fff94,sourcedata/raw/sub-1435396971/sub-1435396971_ses-1438337359_icephys.nwb,63722163,992eba98488462f432b92e7306c86edc48f575a002835585aeab564a88ded6a4,https://dandiarchive.s3.amazonaws.com/blobs/2c9/6b5/2c96b564-7216-4dfe-aea3-ddd9a4f7bc76
